label_7network,DFC_Ex1,DFC_Ex2,DFC_Ex3,DFC_Ex4,DFC_Ex5,DFC_Ex6,DFC_Ex8,DFC_In1,DFC_In3,DFC_In4,DFC_PVALB,DFC_SST,DFC_End,DFC_Per,DFC_Ast,DFC_Oli,DFC_OPC,DFC_Mic
7Networks_LH_Vis_18,0.0091200231208904,0.3062779668991616,0.0065783285555887,0.3429471207716835,0.0480407552977377,0.0779507394881867,0.0301712940791863,0.0,0.1033863028063993,0.0462886340927192,0.1888573197413179,0.0030757186902911,0.0597268751517472,0.015012354000588,0.0914859396228325,0.2557385299655186,0.0338903413856139,0.0004654254089315245
7Networks_LH_Vis_19,0.0579484006470501,0.2379137522771998,0.0,0.2972651781081962,0.015228552628251,0.0506398795130884,0.0176273675485407,0.0,0.0325606568498718,0.0165273357998307,0.1809415495803925,0.0,0.0558275697465964,0.004979276331454,0.0851652423861346,0.3735439265980758,0.0,0.0047591712611415
7Networks_LH_Vis_20,0.0,0.0404507645950102,0.2306287689711275,0.0290970333967064,0.4008704684565245,0.193138668220051,0.1934717450113385,0.0047327125003482,0.0,0.0,0.0,0.0257652032807455,0.0038312485955362,0.0,0.0,0.1233968638876775,0.0,0.0114722991693826
7Networks_LH_Vis_21,0.0063359955078003,0.3009699395153268,0.0,0.2803117902154884,0.0459553049600177,0.1136024168836033,0.0481362399324205,0.0,0.047222860438963,0.0241515034648229,0.2654012436385874,0.0033672532978615,0.0634697548921174,0.0186952654180924,0.0875848066807327,0.1312393521209671,0.0089484056652975,0.0203546718084605
7Networks_LH_Vis_22,0.0626895377472932,0.2094150370440336,0.0,0.2514893106310752,0.0,0.0135293299067294,0.0184485486391982,0.0073330620673577,0.0685832849183748,0.031256114759114,0.156203085918543,0.0,0.0367879495659896,0.0034755414204631,0.0,0.4582522119921158,0.0055340051374578,0.005841582785032
7Networks_LH_Vis_23,0.154228634289637,0.0498580166358047,0.00797032696749,0.0797051700964643,0.182207846107007,0.0259287848718431,0.0,0.0045828340311476,0.0166516755873833,0.008426210128757,0.1631589113222015,0.00045453401983385,0.0226410715579233,0.0249271578384327,0.2210077055855279,0.3490212166651307,0.0295741372594825,0.0452498489931396
7Networks_LH_Vis_24,0.0666426052848913,0.1813514973309544,0.003522613894451,0.3469587213343196,0.1314458957160953,0.0368993792412997,0.0292226131631223,0.0,0.0292846677657821,0.0278390622324818,0.262077733146258,0.0007404343863123386,0.0712073849131808,0.031005820864925,0.1326454780702176,0.0645508161497814,0.0140067722158576,0.0065200524150725
7Networks_LH_Vis_25,0.027056996503932,0.2743461904134093,0.0069449824618283,0.3148263793114075,0.0405009301811466,0.0680971527235525,0.0331917594105761,0.0,0.0276668234986952,0.0448667043679373,0.3157694449501496,0.0017429736559183,0.0472931939035826,0.0,0.0,0.1864067656238879,0.0027219963243662,0.0086981341597108
7Networks_LH_Vis_26,0.0214971718023868,0.0993286726832102,0.0,0.1917688487806345,0.0361982957516178,0.0905153461757418,0.0,0.0,0.0668212056593293,0.0215503896750499,0.0940322110569752,0.0170953474441088,0.0517172433309452,0.0062110436680013,0.0755403557607409,0.5621420788829831,0.0129458757365725,0.0025627064107946
7Networks_LH_Vis_27,0.1470505923459771,0.0722672740383766,0.0,0.0742813846806446,0.0724498519726852,0.0236436865252798,0.003031387920666,0.009821599141938,0.0141986978931527,0.0080245146392842,0.0924439264008771,0.0,0.0476017761654843,0.0155625382105508,0.0891521123477142,0.7585689449913725,0.0154565703891911,0.0
7Networks_LH_Vis_28,0.374008810782367,0.0759692195971371,0.0177055294261142,0.3382047999225055,0.0147258310856589,0.014467780050369,0.058263126363939,0.0317546694113113,0.0105795245092583,0.0062169697179014,0.1604645175098447,0.0102405764562344,0.0158262714467585,0.0025148053746945,0.013254569193837,0.0207360177491498,0.0,0.0
7Networks_LH_Vis_29,0.0212762832071421,0.1689239455690838,0.0856757184269697,0.3558285478930402,0.1512822101890497,0.0295201495870962,0.0,0.0,0.0068899264223253,0.0378066313627737,0.3366857278276942,0.0,0.0271449461607697,0.0,0.0,0.0,0.0,0.0
7Networks_LH_Vis_30,0.139939753261511,0.3079227706897675,0.034334947555871,0.253901417657605,0.0,0.0,0.0,0.0,0.0093848918084797,0.0258880278682946,0.316199169340128,0.0410104065230505,0.0443122721033618,0.0140102163927459,0.0,0.0,0.0,0.0485224365250515
7Networks_LH_Vis_31,0.1893154049969511,0.2697049756768536,0.0009323906432619716,0.1150304895092523,0.0562398852923171,0.0,0.0,0.0083009299008903,0.0231905102414857,0.0258261785605703,0.2376525674964435,0.0075185134486985,0.0186238733384685,0.0042519221649777,0.1084628192624025,0.2266888229972137,0.0040775990609766,0.0124532088804277
7Networks_LH_SomMot_1,0.1183368024203893,0.114679148532478,0.0826473017292053,0.2076588807084216,0.0684322790947953,0.0630095028081592,0.0582733906685787,0.0119208534659496,0.0343765325000528,0.0281611571173784,0.096248352101949,0.0269556965090657,0.0108549718158049,0.0040889441662191,0.004861384062237,0.2349253962426193,0.0071956791615566,0.0108710273324328
7Networks_LH_SomMot_2,0.0481713853972843,0.0878517941253136,0.0438054927735943,0.0562524579087948,0.0372007455856735,0.0067865081268748,0.0731935742116411,0.032587150234269,0.0286166297873075,0.0173348672285772,0.1297180451059895,0.0111608115079486,0.0509421287520339,0.0376431457589533,0.0974081399544282,0.4896932222403726,0.0291424037679336,0.0206021704038104
7Networks_LH_SomMot_3,0.2111957199930913,0.1030982501493112,0.0131585973223571,0.084669947227983,0.073618108282991,0.0750455040317663,0.1619515797955264,0.0129865918212088,0.0229853819587323,0.0005356405229078267,0.220937591354762,0.0187515571634292,0.0531504545150982,0.0174435568364886,0.0401753665353493,0.1340119126292726,0.0040579998254361,0.0
7Networks_LH_SomMot_4,0.1880419768625838,0.034938142301206,0.1209793307482142,0.1842309266030521,0.1537266205053028,0.1297526982621336,0.1770605406199132,0.0122093371286133,0.0361294890618914,0.0035367371911183,0.0107395608636238,0.0503320182126208,0.0015884442793535,0.0016746945808916,0.0202546917537046,0.04169090522654,0.0073084318416414,0.004476154758761
7Networks_LH_SomMot_5,0.17691300926491,0.0,0.0609552535412826,0.422414140514766,0.0,0.017476908428323,0.194353196499719,0.0470274673960714,0.0323929123433978,0.0263851749835244,0.175489413987276,0.0280178328188806,0.0,0.0,0.0,0.0,0.0,0.0
7Networks_LH_SomMot_6,0.1677120730741092,0.0414970372816638,0.0317203242308531,0.0794554537443477,0.1004566089809848,0.028253368255547,0.0316826274983604,0.0132271473488602,0.0397954866073921,0.0204700637496897,0.1414317235022576,0.011862208681255,0.0176036045347994,0.0104266211522578,0.0802704998301862,0.342603329192998,0.0241990448820108,0.0269239495487546
7Networks_LH_SomMot_7,0.0,0.2200707924588545,0.0,0.0,0.1752996155743254,0.052590256012248,0.0,0.0,0.0,0.0433535336305136,0.0306211019220027,0.0,0.0403607613897865,0.0304058068475703,0.20107061426335,0.760234172511121,0.000615073575793735,0.0
7Networks_LH_SomMot_8,0.100578512247346,0.0556150107053075,0.00084402202427584,0.0982241914330015,0.0,0.0,0.0704285648983314,0.0053847993242279,0.069431630236786,0.0259166389775149,0.0,0.0,0.0123995261956561,0.0097738835893504,0.0,0.7236570295499465,0.0280467803353101,0.0285804094316648
7Networks_LH_SomMot_9,0.1063130334421185,0.0439003575189628,0.1131789362749092,0.0341572769015348,0.133052295892065,0.0888206350580834,0.0584533687693155,0.0109386619583896,0.0046952516535574,0.0172730473541532,0.1359420955359366,0.0222745138639866,0.0064125414276081,0.0141356548719161,0.0831165293844079,0.2600154713590816,0.0201829336309282,0.0346640245444568
7Networks_LH_SomMot_10,0.12096046131932534,0.1840449443920437,0.04892150877687495,0.13244757971543,0.03341215150743669,0.02256477882906533,0.05395094508855026,0.027207048625544752,0.04169376608697426,0.03542056619074064,0.16538745356474063,0.02066407708205771,0.03689717562362994,0.018068437302982132,0.050994085834470154,0.39075248687851727,0.0,0.010316663779548488
7Networks_LH_SomMot_11,0.0798489277467559,0.16331361191662072,0.10434163754045726,0.1679171687692391,0.08002698773453942,0.05074895826815502,0.06711320539388817,0.024651219746361936,0.02754513268068577,0.02596532842162901,0.16038872127402043,0.025534705585268068,0.025833199852816728,0.013359839600721325,0.026863578034005416,0.33098065401801313,0.006260457598704151,0.019010846411560124
7Networks_LH_SomMot_12,0.0712678131314762,0.0591460508360637,0.1644896394064627,0.0,0.0808748071024987,0.0615078194809439,0.0246159817073552,0.0354767965852037,0.0235233249007041,0.0266384858986069,0.2056191093550277,0.0203702012818711,0.0607229298717014,0.0502109450456197,0.1577192636825675,0.0971563029112107,0.0182520805091384,0.0432400445171089
7Networks_LH_SomMot_13,0.1265660249985,0.1171701558247619,0.141629814092286,0.1227928136722103,0.0802042933460519,0.0395930915594314,0.0104072713209195,0.0122353362691075,0.006911624752833,0.0108827680663631,0.1973666031702834,0.0327811178726845,0.0076699848024609,0.0196937931335493,0.074670657371773,0.246310914834215,0.0118143157496387,0.0461358070374778
7Networks_LH_SomMot_14,0.020902552850964,0.0555733875987826,0.0,0.0522025886881476,0.175121810295191,0.0455471529567573,0.0658892046776843,0.0279459830850737,0.026539092281397,0.1055385201290999,0.1846934173850016,0.0160422965315496,0.0582301875967397,0.0561016351198397,0.238120146200724,0.0517662174647219,0.0,0.0082913688763005
7Networks_LH_SomMot_15,0.0810583610014887,1.1683928733337952,1.0051353198958386,1.3297928581236491,0.4934936209485647,0.1103769501043196,0.010113355247872,0.0696446182928483,0.0,0.1127609223186118,0.6585632866203495,0.0746698261062835,0.0167132240126353,0.0308687585588797,0.0071163219096822,0.2889372479756497,0.0,0.0269581985559023
7Networks_LH_SomMot_16,0.0735556647338063,0.1375190835909141,0.2208408061223196,0.0,0.1780541161831739,0.5379050191842756,0.0791609866541569,0.0090250854267634,0.1790382568438351,0.0115784541546739,0.2985271269664503,0.0051037788596277,0.0088094226197704,0.0534019120814975,0.0058851520948852,0.0079525753698405,0.0072425318245809,0.0596887986477595
7Networks_LH_SomMot_17,0.10887653896461713,0.21130475495693327,0.09066162405849901,0.1487188385620692,0.07732460962675329,0.02249916807086649,0.02232700181388481,0.013343695267116845,0.03173786003754737,0.03918953638294681,0.19269705962829964,0.01875787840274187,0.027291077014138507,0.02062644112542821,0.06987131494253776,0.2898483592340191,0.0034473333497300578,0.017842604836404114
7Networks_LH_SomMot_18,0.0365525270455077,0.0681037508708686,0.0545083207536793,0.0,0.1554278664761784,0.0899782689153878,0.0289445264118991,0.0093196957832623,0.0170603692002677,0.0360523859851408,0.147145926091871,0.0079490076926285,0.0263526870719767,0.029136596945989,0.1244980682684378,0.4323774669017931,0.0047246392491886,0.0029049365011441
7Networks_LH_SomMot_19,0.0,0.4539441620593085,0.0,0.0,0.224355325567424,0.057044494091687,0.0,0.0,0.0,0.0739102221269116,0.1344667548111595,0.0,0.036093163708338,0.0153189466121576,0.1473347793540328,0.2901631170212365,0.0,0.0055394914223968
7Networks_LH_SomMot_20,0.0092365139792488,0.1547627121857439,0.0911383187681566,0.2203915220747898,0.0499596017620706,0.0176969884503378,0.0505766962558424,0.0067299370580146,0.00602413808711,0.035485768995321,0.3581750208204749,0.0123441969802512,0.0158878055722544,0.0106767355695752,0.0,0.1395946387342634,0.0173910961812981,0.0294718502456249
7Networks_LH_SomMot_21,0.1558067463891225,0.197112800137863,0.1372378510279598,0.0961048450137703,0.0251075442707675,0.0111181287369203,0.0197234580668486,0.0014952877848101,0.0537949954001856,0.058127401585528,0.2306231283046151,0.0082851806413657,0.000815159769376051,0.0016593439500603,0.0521845674131062,0.1618738826234645,0.00549386847987,0.0163386296344308
7Networks_LH_SomMot_22,0.0176458980930004,0.1435866760122938,0.0403907581533716,0.0709838126622411,0.0256333016372975,0.0129328927025657,0.0323687360763492,0.0,0.0338004149228488,0.0432868835661466,0.3258900501859478,0.00087060526294515,0.0292781723929866,0.0236594213722538,0.1018632252482841,0.3762906190615257,0.0047299281542349,0.0092415935414781
7Networks_LH_SomMot_23,0.0188632604538704,0.1767634540413547,0.076305837670151,0.1643257828899555,0.0038048269034614,0.086161486653884,0.0201417646314635,0.0126503398188848,0.0339369654795881,0.036732133726747,0.2960051670882515,0.0154757612087451,0.0230791611161361,0.012812265668597,0.0276735561477982,0.1694214449461945,0.0,0.0008180793755574325
7Networks_LH_SomMot_24,0.053301793278556,0.1466985516087337,0.2875064994666983,0.0,0.2491900661942666,0.0467185801498701,0.0243787945088328,0.0194499775759439,0.0182960955977948,0.0452858808243907,0.0932360824696079,0.0093114961368521,0.0148151981855478,0.0150364766577925,0.0419176775169483,0.0,0.0061600975692346,0.0
7Networks_LH_SomMot_25,0.0,0.1337835413890739,0.1559518673406255,0.0,0.299122990771391,0.2257103730293364,0.0530759161034097,0.0,0.0,0.0,0.1790001918327025,0.0,0.0183523470084048,0.0060430464705957,0.0004455241351683,0.0864861116047815,0.000124914993499405,0.0
7Networks_LH_SomMot_26,0.0,0.1006086102019129,0.1413673123657876,0.0239710090240212,0.0970289788149117,0.0612384891394975,0.0327538804433878,0.0,0.0068388480095623,0.0232076587661334,0.2681413502050362,0.0015057486063109,0.0246892912968135,0.0157611186507984,0.064649199294376,0.3637798193654557,0.004199127906433,0.0052602585893422
7Networks_LH_SomMot_27,0.0493970570014412,0.1010505036926165,0.043344192996781,0.2011092673141122,0.1848761813250578,0.1111195741786487,0.0,0.0428974212935222,0.0007960340552336725,0.0069675908310834,0.08737747126046,0.0,0.000484383174713335,0.0020904665933424,0.052305525162165,0.3009232117169987,0.036973456698568,0.0146498433738812
7Networks_LH_SomMot_28,0.0,0.0390347258241815,0.0,0.0,0.160708076699797,0.0046508427880198,0.0,0.0,0.0059167882887221,0.0,0.0,0.0,0.0,0.0,0.0,1.33297751275371,0.0,0.0
7Networks_LH_SomMot_29,0.0,0.412284237028279,0.0350347388985208,0.0935159466808514,0.0,0.006203983941065,0.0488474794907453,0.0,0.0930192747096816,0.133362532084373,0.475782440790468,0.0357736213385579,0.0173528771711099,0.0,0.0,0.112782260065663,0.0,0.0084661284010221
7Networks_LH_SomMot_30,0.0391658117030966,0.2213749300345689,0.1736146882137388,0.0,0.1566846653974274,0.0364843784979631,0.0066302420984238,0.0,0.0,0.0562427003903367,0.1747200423075315,0.0,0.0181413715130428,0.025929981441808,0.0855645942196766,0.211595254317225,0.0005191970217797633,0.0043938534141825
7Networks_LH_SomMot_31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12096461037442,0.034787606670026,0.0,0.0,0.115753552665151,0.246613477523374,0.880110900883695,0.0,0.043406118282505,0.0
7Networks_LH_SomMot_32,0.0,0.1572299969097433,0.1380980956469697,0.1691533267098527,0.0,0.0751852978674496,0.0276597903409174,0.0041804299713852,0.0127256346332433,0.0578176935942709,0.3622895667681767,0.0222879760894116,0.0168889253311562,0.0089226378655648,0.0,0.0578514413050918,0.0,0.0085146473076599
7Networks_LH_SomMot_33,0.001438797430674,0.1046369172036486,0.1918110929825418,0.0268857774756534,0.1161540334965754,0.0833902903770598,0.0383323836959503,0.0040480835907233,0.004992144277276,0.0258062136088295,0.2225239765741136,0.0047082178494899,0.0197000098683076,0.0224195502273977,0.0464384823586486,0.2830473859137997,0.0050102392683159,0.0126893118789387
7Networks_LH_SomMot_34,0.0294851502081897,0.0088225752072741,0.160692496801481,0.0226207634515724,0.2451795669814409,0.2272864818589404,0.0,0.0116542506559419,0.0,0.0128674841181309,0.0393025351851752,0.0,0.0062724594169858,0.0067736519603485,0.1399720209804258,0.3244916806398756,0.0230196227167048,0.0
7Networks_LH_SomMot_35,0.0,0.0882272582257263,0.1406794653392553,0.0,0.0653318908510816,0.011051968535395,0.0198377506310432,0.0,0.0,0.0404352117895255,0.3179899199250888,0.0,0.0272013855906529,0.0235523718085115,0.0,0.5578960987397615,0.0030723440416412,0.0279062497907119
7Networks_LH_SomMot_36,0.1013276468528395,0.136548683870587,0.0129895293240889,0.2076494725795135,0.0,0.0332921898446459,0.0,0.0,0.0170028124794335,0.0,0.0422926001958758,0.0,0.0012709425675902,0.006174440612287,0.3089290141473525,0.304819954291405,0.0196067904469563,0.0
7Networks_LH_SomMot_37,0.0,0.291818645446877,0.3089004869622326,0.0,0.0488449802956123,0.005517415060791,0.0109927296321058,0.0,0.0240206052184842,0.0536274559790537,0.4207645217114966,0.0,0.0348483140317843,0.0213727472870298,0.0,0.0288964709013886,0.0164120847024652,0.0153587154999933
7Networks_LH_DorsAttn_Post_1,0.44203324209145,0.02283202482404,0.1740061209540306,0.0992914205387369,0.0579885932412354,0.0157408739960775,0.0403582125726377,0.0601765702470428,0.0510237909016682,0.0291744556815352,0.0081364420810807,0.0310410052883414,0.0041087921425624,0.0038175069542009,0.0377117371311566,0.0823599679188549,0.008604672164703,0.0265484674193222
7Networks_LH_DorsAttn_Post_2,0.4280065318852186,0.0264974162285308,0.0873469083085859,0.1280308595979737,0.1407052580573323,0.0418365492306584,0.0183094406324781,0.0183503470679183,0.0528142251347453,0.0205973417458234,0.0118922392753045,0.018328165031449,0.0112151459389447,0.0054190627501506,0.0281013020714919,0.1952184001179166,0.009427964406489,0.0073272196471811
7Networks_LH_DorsAttn_Post_3,0.3610193425309186,0.0599260456559342,0.0736640465618906,0.1622392495494722,0.0876267617642893,0.0387813850657244,0.0367199705643543,0.0270587039531214,0.0329186174758275,0.0282095030553009,0.0416111981308089,0.01799232977061,0.0097404615975229,0.0013322315245627,0.032766289104486,0.1626150561267273,0.0034575383044871,0.0018378787588403
7Networks_LH_DorsAttn_Post_4,0.0709365523053782,0.1319850173339742,0.0572337075777107,0.2733301928522279,0.1196444002897015,0.0402580186797566,0.0421430704533913,0.0042766716980855,0.0144133922736732,0.0230808346164804,0.0995465171910662,0.0089783971817216,0.0262504468206488,0.0098496964219527,0.0060340566902662,0.245213240327846,0.0142285476676555,0.026330415538315
7Networks_LH_DorsAttn_Post_5,0.0196108872588885,0.0395302909015007,0.093770752949142,0.097930362070062,0.0,0.0,0.0,0.0174018684020364,0.0,0.0,0.08457247196345,0.0,0.0563733621381178,0.0349564359660438,0.2249814943844985,0.6330954984545265,0.071928000336835,0.0
7Networks_LH_DorsAttn_Post_6,0.072942240098937,0.0,0.1300203715965845,0.1176483904388275,0.0244753905321565,0.0120865026887029,0.040634309709031,0.0159634199199407,0.0356939946965943,0.0134999089038851,0.1058161766991374,0.0081966164099474,0.0153002251097459,0.0520439118029925,0.210391434189252,0.2783764072209517,0.0305172505792727,0.0331998902966217
7Networks_LH_DorsAttn_Post_7,0.2255720654372302,0.0967432796055276,0.0,0.1813728752499664,0.0685693969018455,0.0,0.0,0.0,0.0203508860212271,0.0247616520184652,0.1614384996127998,0.0,0.0312579390387984,0.0349177271771091,0.1200534191947893,0.1458263767964897,0.0155748209386979,0.0674500040530458
7Networks_LH_DorsAttn_Post_8,0.294374249668439,0.0,0.107745104437859,0.0,0.0,0.0,0.0,0.0494556769649007,0.0,0.0,0.113016014807563,0.0,0.062215919270189,0.0303294782068379,0.244919603796722,0.274433476075768,0.0029756155623188,0.0
7Networks_LH_DorsAttn_Post_9,0.0,0.0,0.0,0.240413835508451,0.0,0.0,0.0547892388331404,0.0,0.0,0.0354896694058601,0.0937960556143847,0.0,0.0,0.0,0.212602335274779,0.524355835091587,0.0,0.0
7Networks_LH_DorsAttn_Post_10,0.23257092202131138,0.17838275790334215,0.08984665976911871,0.20399880336341075,0.105570407649093,0.016862168137808088,0.005825531166259508,0.009744092998300938,0.03573124630191554,0.030707333618432094,0.14625690951369424,0.006251545005017071,0.02016111498974138,0.01187848428941516,0.07238431348875071,0.1185508180504169,0.0027895237674653017,0.012029696227467548
7Networks_LH_DorsAttn_Post_11,0.2775716445506518,0.090854766415818,0.0744253153192513,0.1866608794250525,0.0274762952754405,0.0,0.0038663922359406,0.01534585215411,0.0198071288874711,0.0467279838997871,0.0355138911566545,0.0054570186917247,0.0167834992193971,0.0311925849271403,0.2131767890449503,0.082125175098193,0.0304838928938551,0.0095094646196674
7Networks_LH_DorsAttn_Post_12,0.3115770404582667,0.2047473882118342,0.0390369755265024,0.0965405994459255,0.0827572413141732,0.0,0.002433323549283,0.0044758265994603,0.0225543959313001,0.0561602434968704,0.2349245755049557,0.0,0.0306903352354845,0.0141555857283725,0.0820963553999252,0.0,0.0,0.0036982153461374
7Networks_LH_DorsAttn_Post_13,0.0971828748469201,0.1161772966664483,0.083951036752704,0.2756098344723472,0.0516446480212032,0.0076359323393375,0.0164574934952752,0.000770089287913675,0.028504783038598,0.0204550234656357,0.1593552637510762,0.0,0.0036731273533815,0.0010130157288891,0.1604613774744643,0.256140467022753,0.0,0.0069537225149861
7Networks_LH_DorsAttn_Post_14,0.2432762760834233,0.3227992861835037,0.0515227743164529,0.0828369185106313,0.146718735490713,0.0,0.0024994436279817,0.0,0.0278471018413195,0.0306186671994607,0.1332553695335314,0.0111489791320743,0.0110539911520382,0.0051661692773852,0.0161387954911131,0.086204501884518,0.0066172666603583,0.030348660482325
7Networks_LH_DorsAttn_Post_15,0.543259637497312,0.0896272488951104,0.0,0.1704737482640445,0.082983473619633,0.0243151487145493,0.0,0.0432005080942887,0.0275917415378757,0.0573374708458794,0.0745899529594995,0.0140979625186657,0.0,0.0,0.0687831258201065,0.0,0.000240929493995335,0.0032589408486819
7Networks_LH_DorsAttn_Post_16,0.2467246401217017,0.147491873681887,0.0795842489269482,0.1686011983223267,0.0,0.0035938559736421,0.0063138276991529,0.0145286576827455,0.0206593313861265,0.0239590465259891,0.1246136412580784,0.00017576369171918,0.0021035608956399,0.0057894426054764,0.072755703812223,0.2585625400147175,0.0,0.0
7Networks_LH_DorsAttn_Post_17,0.160795123508189,0.0773438585835693,0.0467924462929258,0.0435203743831495,0.09595921768338,0.0562049694239178,0.0448964556171107,0.0305926724443043,0.0092631513797661,0.0027237269900409,0.1358955458139838,0.0487804538782009,0.01135306693812,0.0085086944151006,0.0294215959469007,0.2434048013135426,0.0012230428485805,0.0583715353374302
7Networks_LH_DorsAttn_FEF_1,0.0848101562749826,0.105905949496807,0.1920847035446981,0.0,0.3092587735767945,0.0566382430339057,0.0200037973540533,0.0192803524273313,0.0,0.0198515819602514,0.1510088671271488,0.0042817688594936,0.0322378017482263,0.0397313528784213,0.021926260484659,0.1149577064897985,0.0,0.0070333742018996
7Networks_LH_DorsAttn_FEF_2,0.0019416997458996,0.0924062456052426,0.2371812833259014,0.0,0.1793110385098081,0.0241999204595363,0.0290971397957786,0.0188520163217589,0.0020136300015533,0.0138412352667306,0.1091669155850825,0.0049938882201614,0.009677712764067,0.0201516853188155,0.0749550744623455,0.3217188627696798,0.0141768209532909,0.0069957501856057
7Networks_LH_DorsAttn_FEF_3,0.0,0.0290310619093678,0.333496695701722,0.0471617548831043,0.309771732865667,0.0198478895946387,0.0445960926400858,0.0391310967703551,0.0,0.0,0.28883484836005,0.0,0.0100325457607444,0.0263668120134268,0.0,0.0,0.0478066216383235,0.0
7Networks_LH_DorsAttn_FEF_4,0.0520296961893441,0.1046197235959214,0.2376399988317429,0.002137155849751,0.2145493014831115,0.0849980443157798,0.072884472375246,0.0060880323960088,0.0010200369594566,0.0066609146872911,0.0665834203666442,0.0110033954135895,0.013254437119484,0.0072605963368103,0.036151587083223,0.2273383879900953,0.0173910180707279,0.002339579353147
7Networks_LH_DorsAttn_PrCv_1,0.4120251829342017,0.0779887997005483,0.1176981785728243,0.0,0.1368674700487477,0.0387743302684976,0.0331651912410099,0.0297285760036145,0.0,0.012466012123853,0.1109921934671001,0.0199510540695451,0.0370369892738316,0.0268242742329887,0.0049401877639492,0.0617583816127684,0.012598903399745,0.0236268122590342
7Networks_LH_DorsAttn_PrCv_2,0.105005823160554,0.0549571079604332,0.1623569491461763,0.0,0.2005264974778466,0.0412162162743347,0.0458440150896639,0.003168003599634,0.0327279082278168,0.0114296345627568,0.1219751595684892,0.0343186587215898,0.0150788082797701,0.0129974940986125,0.0226069265575827,0.2623323123935153,0.0078323303051098,0.0296829030044744
7Networks_LH_SalVentAttn_ParOper_1,0.1390939812433174,0.1237888383385573,0.083879217169431,0.1707231061028365,0.1144891966300134,0.0024481326733984,0.0403661003363192,0.0023560872317464,0.0290591398569883,0.0212613163833185,0.0635849853159152,0.0239076724791648,0.0041977844927768,0.0,0.0008647506009379483,0.3503604221639153,0.0059657640388946,0.0153083645295908
7Networks_LH_SalVentAttn_ParOper_2,0.3164397670607253,0.0515943089660762,0.1252664123789865,0.173074548286621,0.0623896277687856,0.0,0.024248355799146,0.0056307993970836,0.0776272761494443,0.0309857107976411,0.0541866429303713,0.011234325433149,0.022596935212118,0.0789908405020023,0.1060094390600693,0.0,0.0307275684060369,0.0328918896230688
7Networks_LH_SalVentAttn_ParOper_3,0.2831127683454807,0.0844123733586934,0.2593804265156027,0.1044994903415592,0.0732570129673145,0.0,0.0240119958681835,0.0387553653028047,0.0010923205033349,0.0,0.0524724824599407,0.0279367616327705,0.0031349523698618,0.009290769451197,0.0666629436978386,0.14021417268267,0.0271632403361412,0.0282884865150421
7Networks_LH_SalVentAttn_ParOper_4,0.0452425073518653,0.0249047579174005,0.2117199308770576,0.2186764145011236,0.2449209611691133,0.086959065891215,0.0689482569703948,0.0371697187756533,0.0,0.0017330369869749,0.026138177166522,0.0025267255484059,0.0,0.0940756994030033,0.174679577895104,0.0,0.1521011454805056,0.1090967108217793
7Networks_LH_SalVentAttn_TempOcc_1,0.1244875796274592,0.1045643645286337,0.0962203733053659,0.2452112250199273,0.1749677292957208,0.0289916479255627,0.0366335267118187,0.0048413223598637,0.0131447917396652,0.0569557215028766,0.1001380140926648,0.0226468638351456,0.0030726250676653,0.0049517894295302,0.0221172984685973,0.242682397009749,0.011642586953844,0.0111672922808415
7Networks_LH_SalVentAttn_FrOperIns_1,0.3315536636879103,0.0,0.11358727017552242,0.04325707077406202,0.0,0.06075832128175801,0.1094860156389117,0.09736381533792418,0.045617576317228986,0.0068902287569337604,0.0,0.0592254868310083,0.005759607855390586,0.015467960631778684,0.18267330646250646,0.22375114826795545,0.05590680428740917,0.03271191883073097
7Networks_LH_SalVentAttn_FrOperIns_2,0.25168057839168145,0.032709453785962114,0.09269659712593362,0.0,0.12377837887186688,0.11294860445292298,0.06845308712956193,0.08964848525711575,0.03496250913556304,0.014701136938634932,0.0,0.06526208628064491,0.010198532988872886,0.012777621273504366,0.1614537362436017,0.10653232097914607,0.05509017037076881,0.031037071393989882
7Networks_LH_SalVentAttn_FrOperIns_3,0.14048073626349455,0.02520396382614891,0.16267681951288773,0.042441202668888775,0.1659279351565346,0.1103585661868716,0.0931277212278402,0.055516491346824445,0.012946020023768382,0.007976527956939858,0.02342555345422262,0.0318188104514098,0.005693409111332809,0.010541897144993446,0.05613168932390099,0.20716168686470526,0.023813088092374698,0.012118444487770896
7Networks_LH_SalVentAttn_FrOperIns_4,0.18870679140106067,0.0,0.18043445154299423,0.098235607923148,0.10188992819383784,0.10697940041921934,0.1333303466434878,0.07382281868153218,0.02749757967201365,0.0036602376496766807,0.0,0.05375383309408063,0.006950152667621459,0.010439415084779727,0.06280473727836587,0.186732264790513,0.03849831165271217,0.029948796779908454
7Networks_LH_SalVentAttn_FrOperIns_5,0.15770568051343145,0.0,0.16284897187271802,0.014985247760821732,0.1313890093137478,0.11768623484092941,0.09635548891246395,0.07096976543089797,0.018577028819231307,0.007827928347779376,0.0,0.04228847891778888,0.004739992640252742,0.016788804188213612,0.1196219587609656,0.20912126648783771,0.03823115739844067,0.01611227713657288
7Networks_LH_SalVentAttn_FrOperIns_6,0.276063564719598,0.0,0.12320015257994239,0.0,0.10918839452894195,0.110993531208679,0.08532663604167302,0.08521568435345721,0.03630425601009603,0.010650142547056814,0.0,0.04765849848356664,0.013006036371472771,0.01793408629412479,0.1556476107820745,0.10375262375435186,0.04053355968070556,0.01585275980916236
