,ADAR,ADFL,ADLL,ADLR,AFDL,AFDR,AIBL,AIBR,AIML,AIMR,AINL,AINR,AIYL,AIYR,AIZL,AIZR,ALA,AQR,ASEL,ASER,ASGL,ASGR,ASHL,ASHR,ASIL,ASIR,ASJL,ASJR,ASKL,ASKR,AUAL,AUAR,AVAL,AVAR,AVBL,AVBR,AVDL,AVDR,AVEL,AVER,AVFL,AVHL,AVHR,AVJL,AVJR,AVKL,AVKR,AVL,AWAL,AWAR,AWBL,AWBR,BAGL,BAGR,FLPL,FLPR,OLLL,OLLR,RIAL,RIAR,RIBL,RIBR,RICL,RICR,RID,RIFR,RIGL,RIGR,RIH,RIML,RIMR,RIPL,RIR,RIS,RIVL,RIVR,RMFL,RMFR,RMGL,RMGR,URBL,URBR,URXL,URXR
AVFL,,,,,0.011956411267901,,,,0.0427430003126701,-0.0221853773589716,-0.136737732220713,,0.0080118588060064,,0.184616463758129,,,0.0339603456648101,,-0.0180746820251377,,,,-0.0176087448458308,,-0.0320588401847186,-0.02723770710475,0.0176924741660797,-0.0599377986031573,,-0.0867211681708654,,-0.0071980858057121,,,0.0863122894257829,,,0.040351871233056,-0.0630321090695344,0.646369750589475,0.0564971604997594,,0.0055917335835266,0.0175242909707098,-0.0136272785313352,,,,,0.0010970690679074,-0.0079425174793865,,,-0.0364451013874343,,,0.0440274133439377,,0.11722980358768,,0.0460642685191163,-0.0150333816686519,0.0002240060164724,,0.595378956790975,0.150311565401874,,0.0850233523562365,-0.0081680986949905,0.0420312317994301,,0.0973625888413327,0.251614722778745,,,,,0.0447963240708736,,-0.0010533552878394,,-0.0289874639503586,-0.0365828102374534
AVHL,0.043301683875534,-0.0164063375935112,0.24352205510257,-0.0047650953928739,-0.031709713697202,,,,0.0424848111289208,0.057327989375175,0.147935110145906,0.0187677599330745,-0.0293888559183937,-0.0708456589671278,-0.0032158476934105,0.0312144732860901,0.0335030039045845,0.0576970332584442,0.0387834964547981,0.103956948194575,0.156027249405991,0.0451689744224717,0.0704263880150845,,0.201492872719667,0.0589239720115695,-0.040945477976497,-0.0367653083225721,0.0451805628445629,,0.0341703203053949,0.0556185249531405,0.120030233515096,0.0528673596208916,0.317443582138249,0.0324539115798378,0.30825419005984,0.142176579983895,0.0172190333434829,0.0230712073526756,,0.319829358528696,-0.0003742315349222,0.192945321724854,0.118181885772994,-0.0449857458190897,-0.0113823149429867,-0.0835611981024251,0.0287320371326222,0.025395386837659,0.169497815024208,0.021982168065902,0.049149710858127,0.0055383432166802,0.045905512581039,-0.002539827460239,0.01527371989899,-0.0225601052233081,0.161758698645852,0.07189946341523,-0.0050457627038481,,-0.0310129786558299,-0.0105063872736042,0.0978094345973815,,0.0357087261800955,-0.0376514432144192,0.146223146111414,0.0007035517906219,0.025335852649679,-0.0067779252126691,-0.0581261752940483,0.032593730782314,0.121239035393197,0.0570034087530683,0.0126753214057018,0.02888517708455,,,0.0088069523084379,0.10735379614152,-0.0123922043370082,-0.0157496244250723
AVHR,-0.0271119741015239,-0.0470187932631898,0.207267486703111,0.102479902531785,0.0060465948979902,-0.0146696956032027,0.0286856401634128,,0.0560617292174397,0.0246963755857098,0.211516063750593,,-0.0108159158019206,0.0156589900372539,0.0612765491153586,-0.0306890302882916,0.0228810067497206,0.0036590126502638,0.12229506627582,0.235337424174873,0.126671688248911,0.0577045918261104,0.0556590908025705,-0.0559197303946375,-0.0594886726260343,-0.0788386673940391,0.0391471438834749,-0.001374154709212,0.0702792567589269,,0.0165886753613796,0.0569069373429605,0.0452096733943058,0.0372337416014469,-0.0332135375794161,0.0480930995303957,-0.0081554251503798,0.0418874841522549,-0.0125199634034831,0.0019494864008794,,-0.233753190475209,0.447719638392165,0.0404689988421903,0.0762619793296796,-0.016149190942227,-0.0068074471808198,0.023772181314539,-0.041927347416194,0.0974255171754059,0.0383014365338757,0.0947603556553491,0.0232517801664444,-0.0408510683295643,0.114407847858819,0.0029585235795236,-0.0123128783027734,0.0156049707580141,0.187407958290947,0.0170356015048795,-0.0060964905490748,-0.0098820170428625,0.0140430922634898,-0.0460383363456881,-0.023624937853397,-0.0211090560116992,-0.0265342553119865,-0.0143202840438199,-0.0157580641872252,0.0598283170210643,-0.0192780209290074,,-0.0363276952907098,,-0.0340296494472573,-0.0259651762488739,0.0984124080570538,0.125501390034518,0.0209358578637402,-0.194501997729202,0.030335038557864,0.0155026196413081,-0.0014317099505538,0.0179974900865858
AVJL,0.0210062292700315,-0.0006615631152054,0.154492775924119,0.070185829994371,0.0475042856776354,0.0269120079196215,0.212430126327238,-0.0332406344334605,0.0289394560113914,0.0888884280684982,0.249166240950088,0.0562672641588632,0.0137641480783711,-0.0916563293627585,0.0242950063715405,0.0330552738140531,0.0375313999206105,0.0245423498262105,0.0191068044165183,0.0349796037643611,0.0515404185585748,0.0901720312320743,0.0548087612945286,0.0070127133796113,0.100045697657858,0.045552325142813,-0.0185778635729352,0.0828609537895131,0.0067786017534137,0.105380511986961,0.0026583266002394,-0.0311598465247276,-0.0118544327860111,0.0357132259076308,0.285799008762513,0.174013984728008,0.451046294940678,0.128997470466199,0.0300946163768076,0.0143440288545986,0.0621973993575879,0.201788594598432,0.179881311947182,0.436863889011778,0.156757228390325,0.0002540805691172,0.0031011774150973,-0.0057408594379342,0.0340013570157201,0.0449827826719094,0.132442329480521,0.0081779423034885,0.0524407608626503,0.108719479359031,0.0015050316320221,0.0522065652903942,0.0232551813210049,0.0011991985443223,0.123271171563324,0.0218282676471071,0.144477816334611,-0.0095225559462443,-0.0375741356356887,0.0104467982641962,-0.0387554169660515,,0.0576584600995319,-0.0162210513406045,-0.0332093609933185,0.033394701678759,0.0300712779644185,0.0155236918112239,0.117851777567514,0.120649628579371,0.0885712661959011,0.0200531417130038,0.0862619963342882,0.0357126386490882,0.0016772554818261,0.0228467518157476,0.0146327489157682,-0.0269311894925838,0.0415867504260684,0.027806120266585
AVJR,0.148694928193766,-0.114721296336836,0.113409500418692,-0.0056619755966164,0.0172111361297492,,0.0013271046882775,-0.0038803093689729,0.0805851759130326,0.0929310263180932,0.0887063850514323,0.233997136196989,0.0059956032379989,-0.0155578615762941,0.0610756570910116,0.0678531985849593,0.0404244343563186,0.0120331137730041,0.0610070749730645,0.16483002098371,0.0930790112303924,0.324091701207458,0.0457313413308996,0.0222608260461395,0.0179730124096069,0.0638830637126694,-0.004588033228428,0.0265785812962886,0.0039543083419793,-0.0238234873676326,-0.0027661382756158,-0.0696334305405932,0.0412327490527182,0.0023521911301881,0.141187529968695,0.0284452942629258,0.12844290373769,0.250098784873162,0.0434061726088204,0.0286601370307137,,0.140851424823262,0.492785680121087,0.112777430737018,0.493249432971614,0.0790219185982215,0.0337930904715113,-0.0090430752417649,0.0626218062525546,0.041786813262979,0.118817690547071,0.0787846598782369,0.0083860599018798,-0.0040867657224049,-0.0078252291853908,0.0268122823860541,0.0104837180656908,0.0014556364628903,0.0199003219899377,0.0140640571883879,0.0343421668109295,0.399739364966441,0.0028526465444115,0.0240958328874008,0.0121931741133594,0.0101325341916866,0.0291264227832027,0.0372377700236375,0.0316911795065249,0.0130747233938886,0.0052669924870403,-0.0287833112977687,-0.0255308015507705,-0.0080797904782357,0.0316973845229404,0.125658612235969,0.0964395324256267,0.0060513256612736,0.026175131731864,0.0269688076244916,-0.0272032818824958,-0.0075103599816047,-0.0170810865338475,-0.0002532512554889
AVKL,-0.193817815121612,,0.0032064208671855,-0.0463183142376008,0.0267886255017,,,,0.0091671042620316,0.220987233345104,-0.0088750994520595,,0.0398771090998775,,0.0293492198272747,0.232557753715998,0.0063436981999538,0.0582059587811953,0.0620876078729492,0.101214093100878,0.0626967242083799,-0.0239224382252729,0.0022606986233358,-0.034165284186018,0.0508464571001206,0.0209017622843572,-0.017141006176394,,-0.0121946881522192,,0.0138028428456304,0.195411532487635,,,-0.0116256036653661,,,-0.0201625156107517,-0.0101394479842677,0.0244264018139503,,0.0443942151830694,,0.0441800716245503,-0.0244601413396556,0.614976489621119,0.494112261659085,,,-0.0481024921547213,-0.0083684709688911,0.0045498903691639,0.0045831369532402,-0.0173742712587448,0.0408634281210863,-0.0792242169018553,0.0426992475459295,0.0170229739390329,0.0435835260748575,-0.0368851073566999,0.103077599321437,,0.123073691200463,0.0164659341915884,,0.116957819318379,0.0349305177597557,0.0482835140887552,0.0104786012155695,0.0821633621519429,-0.0031480721440095,,-0.085122303214568,,0.0001103556377636,,,0.0358488226158928,,,,,0.0371391026424709,-0.0334834274008627
AVKR,0.0220260942018404,0.042443869245933,,-0.0163697528388551,-0.0280770518716979,,,,-0.0042142531914648,-0.0113872405884505,-0.0847346436473956,0.038794475578342,0.12032900874499,-0.0536387015257442,0.38851370325134,0.060187128941343,-0.0285883702998307,0.239577770651621,0.0225513170545308,-0.0061945723330858,0.0237790730287483,-0.0217514103850409,0.0267006786594265,0.0856816404299988,-0.0309407571268743,0.0061068982674402,-0.0073629258798323,-0.0391991693514623,-0.0015564699907571,,0.0160038783953741,0.0195278323365966,-0.0294251979873606,0.0237249801010035,,-0.0296218319476159,0.0310427838720977,0.048739501325018,-0.0814303308102062,-0.0161097738271581,-0.195258566877588,0.0166798472162303,0.0262322255498419,-0.0280484066805458,-0.0085152356559561,0.262723991849319,0.592482454211873,,,-0.0080455050175025,-0.015679428642938,-0.008950516657423,0.0004436486299282,0.0315938920549797,-0.0078451440207188,-0.0256298065395529,-0.0251080585213201,,,-0.0615036354573471,0.0301705207303624,-0.072003680321595,0.0101863296584711,0.0233397555112777,0.0661506047603813,,0.0366101385231586,-0.0076986987473908,0.0941998357547901,-0.0123077291868526,-0.0585226069171525,,0.100380176246347,0.204212690548354,-0.0242513519108008,-0.0283630718804155,,-0.0702089710666626,0.110895935747131,0.118084343405147,0.0351054767343604,-0.0445501078007235,0.0173592780610872,0.0613094245534332
AVL,0.176866664125184,,,,,,,,,,,,0.0276350232875933,,,,,0.0226362295770799,,,,,-0.0249358509261903,0.0422448879412824,,,,,,,,,0.123859172266738,,,,0.184864545018001,0.0534683558494998,0.137886140381763,0.0009543877613489,,,,0.0220048110799883,,,,0.127684425472457,,,0.002380877753508,,,,,0.0208362394002535,-0.0406114400290465,,,,-0.110115419459552,,,,0.0173764666921339,,,-0.105282776268291,,0.0759392524025763,,,,0.002231645530009,-0.0947063727927296,-0.0418682624074031,,,,,-0.0360685605684465,,,
AWAL,0.0046304180281885,0.209996214655199,0.0690600854240751,0.0376404529351325,0.106933602266688,0.0193997247048054,0.069517685086448,,0.110044479981646,0.035427692579564,0.0638701863694358,9.54e-05,,0.0500085906844239,0.0512889807590313,0.0153680120261567,-0.014045015299934,-0.0402320336771862,0.163422970031299,,0.183010992920368,0.0711367620234084,0.214840211255296,0.0597418880024738,0.0487466457386797,0.0165490283696374,0.0501904708661774,0.170535887652436,0.0399636057302013,,0.166599117646887,0.268081889099094,,0.0064390418407802,,0.0337795049741008,0.289327901059982,0.085789579870974,0.0700797779666406,0.0194740286071085,,0.155805545855019,0.038977542963433,0.0222320544305561,0.0873690898888167,-0.008904856450138,0.0009694875312879,,0.27895764290262,0.203653841915749,0.175586691132782,0.091183812384483,0.0442768643924762,0.0219202946488888,,0.0083483201439582,0.0918889562127599,-0.0334045994052587,,-0.0364693189602685,0.0105434614045708,-0.0228029325851753,0.0214309986700598,-0.0261318543385409,0.045369139583854,,0.296779453576327,0.0184772637777813,,0.0183006942696382,0.028097997609809,0.0180435130237035,,-0.0057277000806903,0.0258207687087397,0.0531369054632187,,-0.020879151317686,,,-0.0181139826337958,-0.0149749234243092,0.0170592396126861,0.0726539960832035
AWAR,0.0344096297300259,,0.0012013386577172,-0.0117928757081329,0.209952671303421,,0.0441584960002984,,0.0342397157949587,0.0400861821955993,0.0031411584595748,0.0392101360877857,0.0015575696353899,-0.0361607603654235,0.0209881324250296,0.0069792824214809,-0.0015700394090564,0.0540824752632971,0.07078585818936,0.039078750482038,0.0197904454837313,0.0093093291799089,0.0448335952035503,0.0403098769097169,0.032401126167669,-0.0300023895530967,-0.0229042818037257,0.0371032388423674,-0.0095596255047555,0.645170015895968,-0.0308523833352322,0.155332705370091,,-0.0146468896830486,,,0.122282573006603,0.1847115083485,0.0142591157102314,0.146591793220269,,0.0747357106445448,,0.0555653827076679,0.165699170366414,0.0370641658677056,-0.0056676917289116,,0.131200868323635,0.395190229562363,0.102493565397946,0.271012947827557,0.0034861558996686,0.0246964659318799,-0.10378783364697,0.0198318028184917,0.0537379054560828,0.0330025685695557,0.045902972046488,-0.0387219816188421,-0.0501530880632257,0.74357781565076,0.123249242083044,0.0353996325586396,,,-0.0136979894080389,0.0463341785194306,,0.0227848803206321,0.116333221070967,,0.0688445943647878,,0.0022473853154643,0.175792701634482,0.0257825274128043,,,-0.0633077424646099,,0.0103518490115003,0.0444375763668849,0.0470086738397487
AWBL,0.0046127913173285,0.176614410703508,0.0309170159560059,0.0272323371704321,0.120548155250983,0.0700847990615518,-0.113769164972888,-0.0058602012173434,0.0371924179386229,0.0023314006402739,0.0040105403318024,0.0421558351989162,0.0265978286475613,0.0506409398892099,0.0692770237386037,0.0218642311475387,0.0096875101216936,0.0172070432300462,0.095627668938216,-0.0300947092794915,0.0885634170060217,0.0852387022546901,0.212981362171171,0.0684074774381041,0.0435704650128387,0.0568519484999341,0.0162755826619652,0.0485985354179601,0.11026254431873,,0.0276827419373059,0.0105538031208372,0.0593480771055026,0.0518271593007511,0.0071013678180521,0.0184831873090634,0.121098673692914,0.0522802513065114,0.0612715895577546,0.0349866974552511,-0.0123551203934383,0.0602993614067829,0.05015731477573,0.0838708883534459,0.0509300152657494,-0.0118968633947461,-0.016325249914224,,0.102623087106302,0.131464789888788,0.436516172940206,0.145200808340384,0.0200999346979638,0.0211616293257595,-0.0073172137904276,0.0215259031709855,0.0751457252910952,-0.0098790710479001,0.258562491734989,0.0486687360821142,0.166432809504554,-0.0122180409924791,0.0014851514075748,0.0484644274137272,0.0787918427354767,-0.0505692530915693,-0.0246696183123927,0.002769455467326,0.0515159422820627,0.115622633721497,0.009177227742696,-0.120691106232531,0.0647115157345182,0.0030697601469452,0.027878887856752,0.0019660596898719,0.093192802092593,0.0347971019401997,-0.029899736570666,-0.0433095958188431,0.005026781245661,0.0141623696603211,0.0667002473778514,0.097803696494269
AWBR,0.0847826396975786,0.157132022251821,0.12342865755935,0.0431114927343662,0.114307484137514,0.288387202832541,0.0221215914254785,0.0824147649393899,0.0086882161698543,0.0267187336958564,0.0018480234238604,-0.0068275640932671,-0.0035404889452477,-0.0102174394661504,0.0269733674522859,0.0131949033541616,-0.026517255924109,0.0036319302044659,0.082102847683827,0.13394191595238,0.0832940544788354,0.158132126620559,0.184718643083472,0.192335000160972,0.0240243437503638,0.0725680392409387,0.0414099155288549,0.0538834354709983,0.127109662764123,0.397210778086876,-0.0149719535178612,0.077090791323409,-0.0226627528143829,0.0975562726373046,0.0687795794787574,0.56788173401501,0.0312121380130446,0.147017437812133,0.0218436808539282,0.102506936645891,,0.0417067605323085,0.023890178080994,0.0317396865137867,0.183999894209842,-0.0105999826018221,0.0082988785427856,0.0468173977422781,0.0598437522853949,0.201292271522567,0.0819940301151129,0.400597461944266,0.0410390552633089,0.0147942463093787,-0.0262389668120509,0.0181314647259816,0.0500273276688249,0.0896629180660061,0.144346863300505,0.0590177020522182,0.0575505503586432,0.28049867001894,-0.00417183561664,0.0131334351149152,0.112945205811695,-0.0187518988112295,0.0082854030056155,-0.023986762847402,0.0428578754212327,0.0605451988295128,0.0286966732306048,-0.0041426620319664,-0.0053597722111802,-0.0160420724833488,0.006217440258191,0.0371603729526442,0.0343038563330845,0.0704744675214873,-0.0115424399872312,-0.0032558055830895,0.0257587454131052,0.0214448402914808,0.0237923272614853,0.0829852930805425
BAGL,0.0104899526953198,0.0128537142755183,0.004359221801349,0.162385072001815,,,,,-0.140008392868437,0.0663810805385456,-0.0867080109866134,0.0012289990756442,,-0.126661805350818,0.0383992205475766,0.0102059352789433,-0.0248739312702704,0.0346373962300812,0.0914300052870833,0.0675632058295172,0.0898971547987432,0.0043903186053438,0.022293979958591,-0.0133086145981318,0.0805772680297446,0.0148864109188061,0.0663062746763152,-0.0316791926794046,-0.0129176868248099,0.493400883934967,0.0821632194677655,0.0215693007052711,0.011314701344912,0.459685006580488,,0.133250944141292,0.0128432518332579,0.0701717084386787,-0.009463120713059,0.0061473911109484,,0.0403303738211767,0.0596254831239759,0.0288107231381844,0.006573270592875,0.0383840469736895,-0.0495301595603971,,0.0247792046872077,-0.0119661240589093,0.0835414216387234,0.0806395431961518,0.337340995404598,-0.0661813975670063,0.0600623076456032,-0.0003992179353435,0.0367797282610548,0.0802080966858921,0.116761214308409,0.0988310232919572,,-0.0324433629771845,-0.0035445638878637,0.0351680736804174,0.178431457524681,0.184793799460198,0.280298138169921,,,-0.0132977182806969,0.0107159186135734,0.436787393687196,-0.289349367775364,,-0.0029823083944601,0.0298557957632517,,0.0639493597226146,-0.0330184854300852,,0.302450633815803,0.0324705394939376,-0.0003386536480496,0.0030828620991775
BAGR,0.0365859470076092,0.0509922257138128,-0.068312680066401,0.0440614696227215,,,0.0786678570924426,,-0.0527340971225483,0.0603445290746116,0.0150233843075711,0.0149443449957317,,0.0020387533542492,-0.0619876285655388,-0.0169928539195235,0.0104887978062619,0.0270466990859154,0.026715240771582,0.224847032749718,0.0749807917668022,-0.053564929544562,0.0287892420046161,-0.0068285139484703,0.0825954978771139,0.0008818560651705,0.0417427673012168,-0.0322263742454413,0.357597003130892,-0.0013853472223368,-0.111217227542954,0.0262134059848413,-0.019139271812032,0.0367556193825792,-0.0141011310189922,0.171079004054538,0.0085267615327021,0.0509984719768955,0.0484266673154167,0.0116308467712922,,,0.0493120829818485,0.0428241653362608,0.0332410675277682,0.0102502954926942,0.0340333039821564,,,-0.0254542285094648,0.004434627900541,0.0232538532404797,0.0574863782440773,0.474080603819561,0.0776401408804306,0.0028189542467884,0.119780415745774,0.0902612444688771,-0.0109132835820586,0.225106315084851,-0.0899722762471223,-0.0149804674264464,-0.0480119111306775,-0.0063127736465225,0.317049539949625,,-0.0376592823540292,0.0044267298641201,,0.0428116543168854,-0.0158036556452107,,,0.049972695665708,0.0098215289569683,0.0061823444508251,0.129404098050524,0.0430576079421791,0.0029949336636181,0.0099981190025314,0.109878232120676,0.0163929139119103,0.0321407419509805,0.0332103044692475
FLPL,0.106367820542545,-0.0052757607025377,-0.026310898777935,-0.0051493817225736,0.0277055506002835,-0.0284170504356295,0.168386363010644,0.07824964936169,0.021170681816645,0.0355274340989897,0.0360145021393199,0.0315668503971157,0.0219611443199094,-0.0096107348302067,0.0656339475683761,0.0363330002370418,-0.0152797548723471,0.16569784257598,0.0187455276463702,0.0476912745410191,0.0593655121859107,0.0048047719995932,0.0056306534190537,0.0286004064288521,0.012812272075001,-0.0323527623268439,0.0161790452140061,0.108586585359719,0.0576373506482787,,0.0251771835707302,0.0828563898025104,0.0092053895486512,0.0133662132534198,-0.0104776735971837,-0.0118573929829376,0.168505205113578,0.0326604274100631,0.0187794703258434,0.0083128818989972,-0.0185083500134548,0.0107375673412528,0.102851813973746,0.0901397313504726,0.0476810305593813,0.0105032769401473,-0.037874004836499,0.143786306624819,-0.0212643836652809,-0.0285146834064917,0.0100718211117759,0.0075370195602607,0.0043719354205906,-0.0347269340530438,0.383333337589002,0.0977222570971602,0.0011633871228318,0.0394553159597911,0.0768047874339221,0.0628273556451326,-0.0420661116776359,0.0876189709371091,0.139573579624336,0.142957077351734,0.0484141137149438,0.0775017751408787,0.0253883498502521,0.0109852007264443,-0.0257992724457594,0.091598409307602,0.0124097956327889,0.0014890530687855,-0.0081642628311691,0.134346929047768,0.0170090500346827,0.0051939095322826,,0.0061979656520264,0.0016533624047213,-0.0541165014733513,-0.0133805189736076,0.0086995715266113,0.0290746686021233,-0.0102068758371917
FLPR,0.0238733447126299,0.0075316868611427,-0.0115640811931536,0.0234063200254858,0.0285900120436676,,0.0835770100417316,,0.0540668489010711,0.0234678407659737,0.0733491359796229,0.0419994621288577,0.0230288976874854,0.014134505145896,0.084609230953381,0.103353052078868,-0.0087192422662711,0.16064702742966,-0.0010122177750166,0.0656682103995031,0.001062120855664,0.0697907160591826,-0.0031023699973111,0.0220499627579126,-0.0380965572173394,0.0347713025371451,0.0366070940674146,0.0866041849142387,0.0520527789483881,,0.0180787472713441,-0.0677775471274294,-0.0069471719182212,0.0373236258660225,0.0025208506297338,0.0053186196119001,0.255034876317475,0.10001344852963,0.0052390303033169,0.0136667766436218,0.0349852074886426,0.0304269715067084,0.106060650132087,0.0856455552513365,0.166522610886231,0.0123199302250098,-0.0068157119284009,,0.0254046005355586,-0.0031480466272161,0.0323417972900072,0.0690912181167112,0.0172334024209974,-0.0168883497795908,0.0630310169000131,0.481015933182562,0.01278657053728,0.0076635140077012,-0.0203686041241352,0.0096020879154249,0.0184506319793296,0.253426889589838,0.12974942875255,0.354106710862919,0.0094700635996206,-0.0653692506070949,0.026322865567486,0.0013014983057515,0.0326847418987583,0.0673516438031299,0.0856790755724474,0.0275934084632537,0.0425797400795273,-0.0047463299369652,-0.0280858037857145,-0.0180819378133505,-0.0123620391895847,-0.0020241054388572,0.012653029069813,-0.0092780166440658,0.0141204282357793,0.0171480820642995,0.0136350400885504,0.0178791851790078
OLLL,0.008012980839192,0.0270042827129653,-0.0402658732387633,-0.0116304535656473,-0.0253351018361459,0.0005720750440269,-0.0355889580520977,0.0393150733731918,-0.0270966706111238,0.0056960267856377,0.0248650119973909,0.0630956120397373,0.14067467697895,,0.0025128935609242,-0.0020027133693272,-0.0248592506284078,0.0092248818875845,0.0190330650062241,0.0593156813359912,0.015676616774304,0.0103658829068756,-0.003308159375001,0.0124466358234196,0.0736513858730939,0.052279232452651,0.0065912363159182,-0.0551148198807046,0.0254787641626214,-0.0236266045188659,-0.0230669069006134,-0.0158259523292362,-0.0018988095387336,0.0793324043085413,,0.110196835693207,0.0437778995725526,0.0476164385881783,0.071011170349127,-0.0006237855366199,,0.0211964894304164,0.0098767160390662,0.0326462159475322,0.0727405443676813,0.0433791079583648,0.0415416851245238,0.320204552118713,0.0160508822857366,0.0047648998950058,0.0580122384135301,-0.007629264364331,0.102174398522824,-0.0441947141056959,0.0015942668883246,0.0142254194779747,0.312483997176742,0.162178563341954,0.194618824443546,0.129438305202364,0.0715451340358465,0.0089426979014251,0.0346552017650328,-0.0251192695981857,-0.0109346263276294,0.0281884551829074,0.0290985233245912,0.0561095209477926,0.0480576546030544,-0.0141502173598228,-0.0012994003108873,0.011319914437865,-0.0066651051407711,0.0151264551411664,-8.52e-05,0.0568106326651871,0.0225158504069208,0.141815101919244,0.0067192865863922,0.0877181834434276,0.10862669761778,0.133929646947901,0.0714130435218188,0.040164543588843
OLLR,0.0295144811600201,0.0254427745619835,0.0125784674260676,0.0504129309390021,-0.0221382933439888,-0.0219291191672337,0.0421457943576324,,0.0208156803942777,-0.0065619312954189,-0.0301431418188544,0.06899108543047,0.0862573119857392,0.0052803585930606,-0.0005383015947258,-0.0081395942037949,-0.0125248200244741,0.0031712516042094,0.0087795091813267,0.0702801846925995,0.0510827199466202,-0.020031062035065,-0.0017691499190116,-0.0087890002358112,0.0348841565549806,0.0366410575539413,0.0413748685320176,0.008551680512331,0.0326370718377457,0.0593152132033621,-0.0116406910283763,0.0073205793518885,0.0090142826204971,0.0776226676911791,,0.206815770179884,0.0566936171266513,0.0351630251076427,0.006174056147761,0.0129733266984772,0.021474318629128,-0.0094126510179676,0.0152717693694438,0.0228091849436031,0.0685892927017696,0.137048640436041,-0.0095794980743216,,0.0231283844477912,-0.0210540234714564,0.0154786402715902,0.0356331211050486,-0.0007579474177232,-0.0916711131820837,-0.0028189807199364,0.0087629572330056,0.165646467143921,0.240005752626221,0.385555429578351,0.181295279049242,-0.0378502768865353,-0.0540303568637753,0.064474183648845,-0.0128815186882197,-0.0316838394201893,0.142965699771692,0.0103818157890378,0.0614405437289794,,0.0326756562581793,-0.0067955279663824,,0.0037269293817335,-0.0046976290141241,-0.0131392670784901,0.0273370105435575,0.0245573901966179,0.155409817133019,0.0103557185076318,0.0359634063006305,0.0147380188738283,0.0732928526611453,0.0437644573494812,0.0429644814725401
RIAL,0.0208212644115729,-0.0298101724408647,0.0616321800816477,0.0591181708652032,-0.0316123561687211,,,,-0.0347769403300531,0.0040807560783724,-0.0263210838051374,0.104945755928478,-0.0096629191512049,,0.0060387117070161,0.0508202837559138,0.0522163159892153,0.0148371782804707,0.134463483287827,0.167404133760357,0.0190041754446922,-0.0640892481588811,0.0378282265969014,0.0714421365189796,-0.0103365415278106,0.135792435012383,-0.0141095840053667,0.0201495258867242,0.0596864183074088,,0.049212280061555,0.197239925183048,0.0247571022701698,,-0.0007551285832507,0.223975341319711,0.0434435056146116,0.0178313235117521,0.0852603501187718,0.0254499254594639,,-0.0286743622741779,0.0042646434198262,0.060495344448805,0.0167178732272068,-0.0292673196832796,0.0254211880874499,-0.0238611643226011,-0.0266566104815246,-0.0274560794517821,0.0389086257139365,-0.0265012647171712,0.0376102670009577,0.148634963686893,0.0199557443763373,0.0365076324926986,0.0177620172863165,0.0477879620989241,0.456508577419492,0.111325435477769,-0.15483513955677,-0.0243521033668553,0.0685741819835218,-0.0061573884449806,-0.0136573095968615,0.0798437653984376,0.0870509956919509,0.0432293451815003,0.0555111889145815,0.0545363368965981,0.0487873585145657,,0.0265115169106532,0.0471114188982386,-0.0065362817890047,,,-0.0349892868381804,-0.105167244598647,,0.251744985559684,0.203071486466388,0.0693902668549821,0.0554548175545975
RIAR,0.006994561072034,-0.0345789874452152,-0.0275440076225869,-0.0089159743382511,0.0269985020797459,-0.0388757389210914,0.0059406489756423,,0.0176289934255633,0.0082814466720668,-0.0120214400337492,-0.011457088629248,0.089607066845945,,-0.0231238215185786,0.0301744669132195,-0.003097283963357,0.0165603036635077,0.105356939117747,-0.0052565042535794,-0.0056483941108622,-0.0184704064237331,0.125901645051642,-6.57e-05,-0.0788105947101993,0.17146702019392,-0.0440890620482023,-0.0473122592883388,-0.0332272730289816,,0.0935951324643266,0.0792019645581052,0.0592682742914975,0.130725626725208,,0.121770092136143,0.0415101209473913,-0.0600796730356288,0.0967405364448358,0.094866042294383,,0.0119412999282637,-0.0146433355999925,0.008916615486511,0.0228783015247,0.0846391712569278,-0.018659521041893,,0.0462601057240653,-0.0117841221573404,0.0095956226167254,0.0444868315711236,0.181577126774117,0.21583864985268,-0.001581831321959,0.0124089623864156,0.0568102439247629,0.0742097913358001,0.0221835853104477,0.19480222529517,0.0207933317201309,0.147505294909309,-0.0269648003850988,0.0846184634860305,0.0528127848946743,,0.0486288936245096,0.0267022752273361,0.21974887860075,-0.0020532430783576,-0.0120496388506025,-0.0380396656265993,,0.0026443739850288,-0.0044936753380339,0.106476120098734,0.124507016833506,0.0403886686249024,,0.0209620682009495,-0.01863919589257,0.161348040841905,0.0172605733912296,0.0735725170908297
